,Feeder Name,Feeder Head Node,Substation Name,Medium Voltage Length (miles),Three Phase Medium Voltage Length (miles),Three Phase Overhead Medium Voltage Length (miles),Two Phase Medium Voltage Length (miles),Two Phase Overhead Medium Voltage Length (miles),Single Phase Medium Voltage Length (miles),Single Phase Overhead Medium Voltage Length (miles),Overhead Percentage of Medium Voltage Line Miles,Ratio of Medium Voltage Lines to Number of Customers,Maximum Node Distance From Substation (miles),Nominal Voltage of Source (kV),Low Voltage Length (miles),Three Phase Low Voltage Length (miles),Three Phase Overhead Low Voltage Length (miles),Two Phase Low Voltage Length (miles),Two Phase Overhead Low Voltage Length (miles),Single Phase Low Voltage Length (miles),Single Phase Overhead Low Voltage Length (miles),Maximum Line Length From Transformer to Load (miles),Overhead Percentage of Low Voltage Line Miles,Ratio of Low Voltage Lines to Number of Customers,Number of Voltage Regulators,Number of Capacitors,Average Regulator Distance From Substation (miles),Average Capacitor Distance From Substation (miles),Number of Fuses,Number of Reclosers,Average Recloser Distance From Substation (miles),Number of Breakers,Number of Switches,Number of Lines Connected to Adjacent Feeder,Number of Closed Loops,Number of Transformers,Total Transformer Capacity (MVA),Number of Single Phase Transformers,Number of Three Phase Transformers,Ratio of Single Phase Transformers to Three Phase Transformers,Total Peak Planning Load (MW),Total Phase A Peak Planning Load (MW),Total Phase B Peak Planning Load (MW),Total Phase C Peak Planning Load (MW),Total Reactive Peak Planning Load (MVar),Percentage of Low Voltage Peak Planning Load on Phase A,Percentage of Low Voltage Peak Planning Load on Phase B,Percentage of Low Voltage Peak Planning Load on Phase C,Number of Single Phase Low Voltage Loads,Number of Three Phase Low Voltage Loads,Number of Medium Voltage Loads,Total Medium Voltage Peak Planning Load (MW),Average Number of Loads per Transformer,Average Peak Planning Load Power Factor,Average Peak Planning Load Imbalance by Phase,Total Number of Customers,Number of Customers per Square Mile of Feeder Convex Hull,Total Peak Planning Load (MW) per Square Mile of Feeder Convex Hull,Total Reactive Peak Planning Load (MVar) per Square Mile of Feeder Convex Hull,Total Transformer Capacity (MVA) per Square Mile of Feeder Convex Hull,Average Node Degree,Average Shortest Path Length,Diameter (Maximum Eccentricity),Number of PVs,Total PV Capacity (MW),Number of PVs with Volt-Var Control,Total Capacity of PVs with Volt-Var Control (MW),Number of PVs with Volt-Watt and Volt-Var Control,Total Capacity of PVs with Volt-Watt Volt-Var Control (MW),Number of Batteries,Total Capacity of Batteries (MW),Average Year of Building Construction,Average Land Value (USD per Square Foot),Percentage of Rural Customers,Percentage of Urban Customers,Percentage of Residential Customers,Percentage of Commercial Customers,Percentage of Industrial Customers,County,Line Configuration
56,p5uhs12_1247--p5udt26455,p5udt26455-p5uhs12_1247x,p5uhs12_1247,12.8371,3.9601,2.8477,0.0,0.0,8.8771,6.8823,41.2743,0.0233,3.1084,12.47,10.7369,0.3267,0.0,0.0,0.0,10.4102,7.0054,0.0829,29.7166,0.019486125374680884,0,1,,2.6507,33,0,,0,197,0,0,318,13.325,307,11,27.9091,5.0762,1.694816275,1.6940649974000002,1.6873187276,1.0342,33.3875,33.3727,33.2398,531,20,0,0.0,1.7327,0.9795,0.5614,551.0,19508432307.906002,179723971.8839,36615933.2213,471778331221.1412,1.9988,44.6937,144,0,0.0,0,0.0,0,0.0,0,0.0,1991.0,583.3007227393534,0.0,100.0,97.5522,1.85075,0.597015,Travis,delta-wye
57,p5uhs12_1247--p5udt10697,p5udt10697-p5uhs12_1247x,p5uhs12_1247,32.1767,10.4361,8.1158,0.0,0.0,21.7406,16.7195,42.0521,0.0252,2.9385,12.47,26.8819,0.5676,0.0,0.0,0.0,26.3143,17.090999999999998,0.0847,28.9391,0.02105081620210801,0,2,,1.8468,66,0,,0,481,1,0,839,30.65,806,33,24.4242,11.2295,3.7022426255000003,3.840107197,3.6871501775,2.3328,32.9689,34.1966,32.8345,1237,40,0,0.0,1.5221,0.9795,0.5376,1277.0,29920227126.6082,263108002.3197,54658086.7104,718132311222.0259,1.9995,90.8912,239,0,0.0,0,0.0,0,0.0,0,0.0,1982.0,540.2872031196233,0.0,100.0,97.47,1.92916,0.6008859999999999,Travis,delta-wye
58,p5uhs20_1247--p5udt30630,p5udt30630-p5uhs20_1247x,p5uhs20_1247,20.3558,9.5685,6.9015,0.0,0.0,10.7873,5.5771,34.3748,0.0216,2.1912,12.47,15.9459,0.5152,0.0,0.0,0.0,15.4307,6.7076,0.0891,18.4774,0.016891812540840243,0,2,,1.3871,59,0,,0,467,0,0,478,23.025,425,53,8.0189,9.8951,3.3708647660000004,3.3042311626,3.2200040714,2.2901,34.066,33.3926,32.5414,888,55,1,1.1166,1.9708,0.9765,0.4391,944.0,32216304154.3138,337693257.3201,78155896.4568,785784325374.0166,1.9993,56.535,162,0,0.0,0,0.0,0,0.0,0,0.0,1969.0,1693.8787433683347,0.0,100.0,91.737,3.33185,4.93114,Travis,delta-wye
59,p5uhs18_1247--p5udt29300,p5udt29300-p5uhs18_1247x,p5uhs18_1247,17.4964,8.9188,5.0075,0.0,0.0,8.5776,2.6323,18.0274,0.0111,1.6345,12.47,24.8822,1.1346,0.0,0.0,0.0,23.7476,6.7405,0.0745,15.9053,0.015748213007770916,0,2,,1.2585,60,0,,0,678,2,0,553,32.85,479,74,6.473,14.5136,4.8327095008,4.8677453312,4.813145168,3.0114,33.2978,33.5392,33.163000000000004,1494,85,1,1.3443,2.852,0.9794,0.4338,1580.0,58258039350.0615,535148794.4138,111037341.9626,1211251008006.0212,1.9995,86.6335,221,0,0.0,0,0.0,0,0.0,0,0.0,1963.0,512.3127051969358,0.0,100.0,95.1097,3.9185,0.971787,Travis,delta-wye
60,p5uhs20_1247--p5udt22271,p5udt22271-p5uhs20_1247x,p5uhs20_1247,8.6577,4.5167,3.2084,0.0,0.0,4.141,1.3515,28.9447,0.0201,2.0837,12.47,7.0959,0.5123,0.0,0.0,0.0,6.5836,1.8984,0.0618,12.0503,0.016463764545755908,0,1,,1.7194,22,0,,0,215,0,0,173,10.625,146,27,5.4074,4.1219,1.3717271010000005,1.3682069984000005,1.3819659006,0.968,33.279,33.1936,33.5274,401,30,0,0.0,2.4913,0.9765,0.3916,431.0,22386936310.3152,214100704.2376,50279927.6223,551882130619.7186,1.9984,42.423,104,0,0.0,0,0.0,0,0.0,0,0.0,1971.0,2369.091741065488,0.0,100.0,92.4009,2.09251,5.50661,Travis,delta-wye
61,p5uhs18_1247--p5udt13853,p5udt13853-p5uhs18_1247x,p5uhs18_1247,16.2497,10.2321,5.7774,0.0,0.0,6.0176,2.0669999999999997,23.8453,0.0143,1.8826,12.47,16.6472,1.5746,0.0,0.0,0.0,15.0725,3.0627,0.0944,9.31,0.01460278134221229,0,2,,1.3391,48,0,,0,507,0,0,425,32.075,328,97,3.3814,12.7379,4.2545350273999984,4.144823494700001,4.33852874,2.6335,33.4006,32.5393,34.06,1017,123,0,0.0,2.6824,0.9793,0.32899999999999996,1140.0,57931880341.7706,647308811.9968,133829653.8582,1629969352598.4976,1.9994,81.2094,200,0,0.0,0,0.0,0,0.0,0,0.0,1957.0,1509.6575493107364,0.0,100.0,86.7049,11.7479,1.54728,Travis,delta-wye
62,p5uhs11_1247--p5udt31727,p5udt31727-p5uhs11_1247x,p5uhs11_1247,9.3928,5.3241,4.4928,0.0,0.0,4.0687,2.9583,45.333999999999996,0.0254,2.73,12.47,7.0431,0.2674,0.0,0.0,0.0,6.7757,4.7,0.0956,28.5959,0.01903528557634724,0,2,,1.9606,24,0,,0,141,1,0,246,13.975,217,29,7.4828,5.7589,1.8813520054,1.9685590281,1.9089889665000002,1.1768,32.6686,34.1829,33.1485,338,31,1,0.7888,1.4980000000000002,0.9795,0.2808,370.0,14181894366.0185,220736497.9627,45106024.3019,535653983148.945,1.9982,44.2792,105,0,0.0,0,0.0,0,0.0,0,0.0,1983.0,635.2856523700975,0.0,100.0,94.4039,4.86618,0.729927,Travis,delta-wye
63,p5uhs12_1247--p5udt23739,p5udt23739-p5uhs12_1247x,p5uhs12_1247,13.0695,8.3226,6.9878,0.0,0.0,4.7469,3.943,50.0922,0.0315,2.8024,12.47,8.752,0.9333,0.0,0.0,0.0,7.8187,5.0005,0.0754,22.9156,0.021089205848738104,0,2,,1.9179,27,0,,0,173,1,0,281,17.675,229,52,4.4038,7.7519,2.4653212532,2.4816855141,2.8049009845999997,1.7519999999999998,31.8028,32.0139,36.1834,350,64,1,1.0772,1.4716,0.9781,0.2319,415.0,12580128508.8539,234987881.113,53110256.8678,535792220226.4904,1.9985,58.3099,167,0,0.0,0,0.0,0,0.0,0,0.0,1986.0,856.7960421056531,0.0,100.0,88.2229,9.04311,2.73396,Travis,delta-wye
64,p5uhs25_1247--p5udt31077,p5udt31077-p5uhs25_1247x,p5uhs25_1247,16.1543,6.4255,5.6853,0.0,0.0,9.7288,4.7106,35.061,0.0219,2.556,12.47,13.4967,0.3122,0.0,0.0,0.0,13.1845,5.2144,0.0743,17.586,0.018263460126029512,0,3,,1.8484,40,0,,0,411,0,0,445,18.375,422,23,18.3478,7.6612,2.6045321968,2.5250625691999997,2.5315975728000004,1.5571,33.9964,32.9591,33.0444,713,25,1,0.8734,1.6569999999999998,0.9799,0.4394,739.0,32149838298.1168,333297516.1574,67742704.3102,799395505721.1047,1.9991,65.9381,186,0,0.0,0,0.0,0,0.0,0,0.0,1978.0,774.2311868862841,0.0,100.0,98.1132,1.71527,0.171527,Travis,delta-wye
65,p5uhs25_1247--p5udt33477,p5udt33477-p5uhs25_1247x,p5uhs25_1247,9.8125,5.5426,3.0794,0.0,0.0,4.2699,1.1246,24.2829,0.0214,2.3005,12.47,7.5001,0.3994,0.0,0.0,0.0,7.1006,0.6,0.0792,3.4657,0.01637567178878551,0,3,,1.6547,29,0,,0,344,1,0,221,14.175,191,30,6.3667,6.7354,2.444680784,2.1173268732,2.1733923428,1.3715,36.296,31.4358,32.2682,424,33,1,1.254,2.0631,0.9797,0.3011,458.0,21343141623.6747,313875749.7539,63910824.8864,660565573178.1436,1.9986,62.9514,154,0,0.0,0,0.0,0,0.0,0,0.0,1990.0,390.3783189494243,0.0,100.0,95.5535,4.06812,0.37843,Travis,delta-wye
66,p5uhs17_1247--p5udt20156,p5udt20156-p5uhs17_1247x,p5uhs17_1247,20.4032,8.972000000000001,4.3857,0.0,0.0,11.4312,2.9424,14.0589,0.0098,1.5805,12.47,31.7214,0.7446,0.0,0.0,0.0,30.9768,6.8072,0.1043,13.0595,0.015294802121923396,0,2,,0.9183,66,0,,0,886,0,0,638,36.35,586,52,11.2692,14.8257,4.8800867148,5.0287736601,4.9168247994000005,3.0571,32.9164,33.9193,33.1642,2014,60,0,0.0,3.2508,0.9795,0.5535,2074.0,80806904671.3629,577637999.2439,119109850.9453,1416263734235.3098,1.9996,89.6266,217,0,0.0,0,0.0,0,0.0,0,0.0,1960.0,366.0084364297863,0.0,100.0,95.7472,3.3077400000000003,0.945068,Travis,delta-wye
67,p5uhs21_1247--p5udt26112,p5udt26112-p5uhs21_1247x,p5uhs21_1247,11.4298,6.3344,3.7533,0.0,0.0,5.0954,2.4326,24.6968,0.0123,1.8685,12.47,13.6177,0.7318,0.0,0.0,0.0,12.8859,3.7923,0.0768,15.1403,0.014611251567572304,0,1,,1.4711,47,0,,0,351,0,0,344,19.875,289,55,5.2545,8.9509,2.910206117,2.9028305754000003,3.1378633076,1.8776,32.513000000000005,32.4306,35.0564,869,62,1,0.9597,2.7014,0.9787,0.4383,932.0,48084275114.8975,461798867.1931,96867775.83600001,1025402326082.1757,1.9992,66.4931,174,0,0.0,0,0.0,0,0.0,0,0.0,1968.0,458.58343561133216,0.0,100.0,95.4097,2.61599,1.97433,Travis,delta-wye
68,p5uhs21_1247--p5udt24017,p5udt24017-p5uhs21_1247x,p5uhs21_1247,13.872,8.3674,6.441,0.0,0.0,5.5045,2.0615,29.362,0.0145,2.7576,12.47,15.0854,1.3356,0.0,0.0,0.0,13.7498,4.6289,0.0755,15.9854,0.015812767919822328,0,2,,1.6115,43,0,,0,379,1,0,403,25.575,323,80,4.0375,10.145,3.3326426449999995,3.504011985,3.30834537,2.1223,32.8501,34.5393,32.6106,853,101,0,0.0,2.3672,0.9786,0.3933,954.0,33076821831.862003,351743573.2539,73582668.8177,886729264517.6821,1.9992,72.6184,209,0,0.0,0,0.0,0,0.0,0,0.0,1973.0,677.8452803799023,0.0,100.0,94.9337,3.29715,1.7692,Travis,delta-wye
69,p5uhs21_1247--p5udt30121,p5udt30121-p5uhs21_1247x,p5uhs21_1247,18.3611,13.4847,9.9785,0.0,0.0,4.8764,1.7861,33.2619,0.0174,2.6135,12.47,17.0086,1.9891,0.0,0.0,0.0,15.0195,3.9948,0.0836,11.2943,0.016091406978853702,0,2,,1.8838,61,0,,0,582,1,0,504,33.2,376,128,2.9375,14.3222,4.8502559966000005,4.7582931504,4.7136365308,3.3204,33.8653,33.2232,32.9114,906,150,1,1.24,2.0931,0.9762,0.3238,1057.0,31558827727.8931,427616728.5285,99138352.82,991251731850.5636,1.9994,81.0246,246,0,0.0,0,0.0,0,0.0,0,0.0,1972.0,1164.1082347461274,0.0,100.0,93.6457,2.40117,3.95315,Travis,delta-wye
70,p5uhs21_1247--p5udt27230,p5udt27230-p5uhs21_1247x,p5uhs21_1247,10.558,7.9605,6.0426,0.0,0.0,2.5975,0.9434,35.0458,0.0186,2.2484,12.47,9.376,1.3574,0.0,0.0,0.0,8.0186,2.1589,0.0722,10.8303,0.016507029495461012,0,1,,1.5589,32,0,,0,215,1,0,265,17.225,167,98,1.7041,8.172,2.728418328,2.7250678080000004,2.7185138639999997,1.7162,33.3874,33.3464,33.2662,446,121,1,1.4234,2.1353,0.9764,0.237,568.0,23508038734.8116,338219299.2292,71027375.3633,712897829590.0182,1.9987,45.5252,118,0,0.0,0,0.0,0,0.0,0,0.0,1977.0,1462.5578253365998,0.0,100.0,94.9209,1.77288,3.3061800000000003,Travis,delta-wye
71,p5uhs17_1247--p5udt16311,p5udt16311-p5uhs17_1247x,p5uhs17_1247,6.9351,4.8958,4.1918,0.0,0.0,2.0393,0.6362,38.4966,0.0183,1.4842,12.47,5.6063,0.9231,0.0,0.0,0.0,4.6832,1.4613,0.0662,11.6518,0.014831393604276709,0,0,,,14,0,,0,147,0,0,179,14.325,115,64,1.7969,5.6244,1.9645691736,1.8320976804,1.8277387703999999,1.1824,34.9294,32.5741,32.4966,306,72,0,0.0,2.1117,0.9778,0.2486,378.0,22826456245.1518,339642234.3183,71400929.0887,865050226750.7933,1.9981,37.01,109,0,0.0,0,0.0,0,0.0,0,0.0,1975.0,2493.0274552741394,0.0,100.0,91.5225,6.05536,2.42215,Travis,delta-wye
72,p5uhs29_1247--p5udt31103,p5udt31103-p5uhs29_1247x,p5uhs29_1247,16.4412,9.4037,4.4932,0.0,0.0,7.0375,1.1729,15.5111,0.0122,1.5712,12.47,20.088,1.247,0.0,0.0,0.0,18.840999999999998,2.0186,0.0942,5.5259,0.014935301389302815,0,3,,0.9097,48,0,,0,685,0,0,460,30.8,387,73,5.3014,12.3948,4.0976713008,4.1218535556,4.1752751436,2.7231,33.0596,33.2547,33.6857,1253,92,0,0.0,2.9239,0.9786,0.4125,1345.0,56677092821.6394,522303701.7741,114749428.7843,1297884356064.3037,1.9994,70.6586,182,0,0.0,0,0.0,0,0.0,0,0.0,1963.0,389.4938404745075,0.0,100.0,93.961,3.75094,2.2880700000000003,Travis,delta-wye
73,p5uhs8_1247--p5udt31669,p5udt31669-p5uhs8_1247x,p5uhs8_1247,14.8754,10.2868,5.7699,0.0,0.0,4.5886,1.8626,24.0564,0.0134,1.5407,12.47,16.8521,1.3837,0.0,0.0,0.0,15.4683,3.4645,0.071,10.9196,0.01519574928891363,0,2,,1.055,43,0,,0,501,1,0,418,29.9,346,72,4.8056,14.3538,4.7075296632,4.8207667914,4.825503545399999,3.0239999999999996,32.7964,33.5853,33.6183,1016,91,2,2.4287,2.6468,0.9790000000000001,0.3048,1109.0,47366575398.7533,613064783.0586,129158502.4978,1277060959804.075,1.9993,82.2849,203,0,0.0,0,0.0,0,0.0,0,0.0,1969.0,355.29524336268537,0.0,100.0,95.2288,3.36332,1.4079,Travis,delta-wye
74,p5uhs8_1247--p5udt8308,p5udt8308-p5uhs8_1247x,p5uhs8_1247,11.0299,7.3646,5.5473,0.0,0.0,3.6653,0.3332,29.6413,0.0195,2.1346,12.47,8.8089,1.0804,0.0,0.0,0.0,7.7286,0.8824,0.0916,4.4479,0.015591038153660485,0,1,,1.3552,33,0,,0,316,0,0,266,21.2,201,65,3.0923,8.4557,2.9884726839,2.7336855315000004,2.7335417846000003,1.7355,35.3427,32.3295,32.3278,488,77,0,0.0,2.1241,0.9792,0.2705,565.0,27064829260.5037,405048986.2626,83132455.8912,1015529876677.3048,1.9988,64.6866,173,0,0.0,0,0.0,0,0.0,0,0.0,1974.0,856.6580929088021,0.0,100.0,95.8845,3.1941,0.921376,Travis,delta-wye
75,p5uhs23_1247--p5udt23560,p5udt23560-p5uhs23_1247x,p5uhs23_1247,15.3424,10.4715,8.7489,0.0,0.0,4.8709,3.5789,46.4264,0.0208,2.4786,12.47,11.210999999999999,1.5454,0.0,0.0,0.0,9.6656,6.2679,0.084,23.6051,0.015191010690103215,0,3,,1.9001,49,0,,0,195,0,0,326,28.95,235,91,2.5824,11.5773,3.8664361491,3.8589687906,3.8518950603,2.9087,33.3967,33.3322,33.2711,629,108,1,0.7956,2.2569,0.9757,0.2473,738.0,21378036604.4358,335367048.0233,84257187.3795,838609972491.0793,1.999,49.9331,139,0,0.0,0,0.0,0,0.0,0,0.0,1987.0,978.1661839459276,0.0,100.0,93.5242,1.80617,4.6696,Travis,delta-wye
76,p5uhs23_1247--p5udt18043,p5udt18043-p5uhs23_1247x,p5uhs23_1247,11.7795,10.4814,8.9555,0.0,0.0,1.2981,0.846,64.4773,0.0577,1.9501,12.47,3.4219999999999997,1.8995,0.0,0.0,0.0,1.5225,0.4183,0.0888,2.7516,0.01677452475402148,0,2,,1.4172,11,0,,0,96,2,0,149,31.95,50,99,0.5051,14.6768,4.852590384000001,4.909521691199999,4.9146879248,3.7857,33.063,33.4509,33.4861,89,112,3,3.2861,1.36,0.9687,0.0349,204.0,8482992850.6033,610310182.066,157420223.4661,1328586380278.316,1.9969999999999999,30.8721,90,0,0.0,0,0.0,0,0.0,0,0.0,1977.0,440.1183241279329,0.0,100.0,69.7727,12.7273,17.5,Travis,delta-wye
77,p5uhs29_1247--p5udt20500,p5udt20500-p5uhs29_1247x,p5uhs29_1247,11.7193,8.4187,6.5324,0.0,0.0,3.3006,1.3086,37.144,0.0185,1.5204,12.47,9.3905,0.9775,0.0,0.0,0.0,8.4129,1.7994,0.0756,8.5239,0.014858360781174666,0,0,,,32,0,,0,275,1,0,250,22.375,181,69,2.6232,9.64,3.2255729199999994,3.2106309200000003,3.20379616,2.1005,33.4603,33.3053,33.2344,554,77,1,1.1532,2.5179,0.977,0.2268,632.0,26279377909.2744,400842593.8426,87341029.0333,930381456835.4646,1.9988,47.8197,125,0,0.0,0,0.0,0,0.0,0,0.0,1967.0,494.09492186818426,0.0,100.0,87.4046,6.48855,6.10687,Travis,delta-wye
78,p5uhs19_1247--p5udt30268,p5udt30268-p5uhs19_1247x,p5uhs19_1247,20.1528,11.2545,6.8659,0.0,0.0,8.8983,4.5521,27.2399,0.0134,1.9441,12.47,21.7637,1.1485,0.0,0.0,0.0,20.6151,6.5073,0.113,15.5245,0.01448978421413321,0,1,,1.3836,76,0,,0,534,4,0,509,33.125,423,86,4.9186,13.2687,4.4202816432,4.4287603425,4.4196580143,2.8328,33.3136,33.3775,33.3089,1404,98,0,0.0,2.9509,0.9791,0.4199,1502.0,47363445139.7658,418409114.9519,89328513.8155,1044550013485.1791,1.9995,79.2782,205,0,0.0,0,0.0,0,0.0,0,0.0,1964.0,523.8666755896762,0.0,100.0,96.5116,2.08706,1.40131,Travis,delta-wye
79,p5uhs8_1247--p5udt24709,p5udt24709-p5uhs8_1247x,p5uhs8_1247,16.9304,12.254000000000001,10.2533,0.0,0.0,4.6765,0.8962,37.4547,0.0198,1.8462,12.47,12.8374,1.6408,0.0,0.0,0.0,11.1966,1.8662,0.0784,6.2692,0.015032058379448238,0,2,,1.1956,40,0,,0,366,1,0,355,37.6,245,110,2.2273,17.3016,5.735878336799999,5.793267744000001,5.772453919200001,3.6578,33.1523,33.484,33.3637,714,137,3,2.6783,2.3989,0.9794,0.1842,854.0,38005826341.1849,769980159.041,162782184.6548,1673324438440.9236,1.9991,57.4404,160,0,0.0,0,0.0,0,0.0,0,0.0,1979.0,900.2737414783194,0.0,100.0,95.0487,4.27423,0.6771050000000001,Travis,delta-wye
80,p5uhs19_1247--p5udt22111,p5udt22111-p5uhs19_1247x,p5uhs19_1247,7.7856,5.0465,2.9982,0.0,0.0,2.7391,1.2987,30.4769,0.0163,1.964,12.47,6.3132,0.3364,0.0,0.0,0.0,5.9769,1.1858,0.0747,8.4107,0.013235224914256941,0,2,,1.8599,23,0,,0,206,2,0,186,13.65,152,34,4.4706,7.9418,2.7037778682,2.6325160967999994,2.6055060349999994,1.615,34.0449,33.1476,32.8075,437,38,2,2.7834,2.5508,0.9798,0.2241,477.0,26380257480.4974,439217992.2301,89314348.7936,754906739221.782,1.9985,50.4204,126,0,0.0,0,0.0,0,0.0,0,0.0,1955.0,1309.7927899422698,0.0,100.0,97.1963,2.57009,0.233645,Travis,delta-wye
81,p5uhs19_1247--p5udt8885,p5udt8885-p5uhs19_1247x,p5uhs19_1247,18.989,11.937000000000001,7.976,0.0,0.0,7.0520000000000005,3.0428,31.5748,0.0173,2.1501,12.47,15.9083,1.4488,0.0,0.0,0.0,14.4594,3.2954,0.0705,9.443,0.014488421107403131,0,2,,1.2806,59,0,,0,483,1,0,424,32.05,330,94,3.5106,14.9356,4.9787374532,5.0298172052,4.9270453416,3.1295,33.3347,33.6767,32.9886,981,115,2,2.4606,2.5835,0.9789,0.2649,1098.0,46180140746.1375,628165657.7306,131621080.5587,1347972232161.8406,1.9993,70.7405,190,0,0.0,0,0.0,0,0.0,0,0.0,1966.0,336.6709797429255,0.0,100.0,93.1304,5.22419,1.6454099999999998,Travis,delta-wye
82,p5uhs22_1247--p5udt12343,p5udt12343-p5uhs22_1247x,p5uhs22_1247,10.3874,3.8664,1.7378,0.0,0.0,6.521,1.1107,11.2334,0.0105,1.8819,12.47,14.9699,0.2589,0.0,0.0,0.0,14.710999999999999,2.5417,0.0799,10.0237,0.015075389462833868,0,1,,1.4873,40,0,,0,480,0,0,319,18.575,299,20,14.95,7.4322,2.4693558822,2.502607545,2.4602365728,1.5179,33.2251,33.6725,33.1024,971,22,0,0.0,3.1129,0.9797,0.5598,993.0,44987652246.3742,336715746.5174,68767364.0483,841536395243.1022,1.9992,75.5613,194,0,0.0,0,0.0,0,0.0,0,0.0,1960.0,191.52687057355945,0.0,100.0,97.2467,2.14758,0.605727,Travis,delta-wye
83,p5uhs22_1247--p5udt18713,p5udt18713-p5uhs22_1247x,p5uhs22_1247,17.6528,12.3767,10.2647,0.0,0.0,5.2761,2.4697,41.1164,0.0189,1.8447,12.47,13.3189,1.6459,0.0,0.0,0.0,11.673,4.197,0.0761,13.550999999999998,0.014290682741791816,0,3,,1.1802,55,0,,0,370,3,0,435,32.7,316,119,2.6555,13.8227,4.588611137399999,4.558906155099999,4.6751827074999985,2.9343,33.1962,32.9813,33.8225,789,142,1,1.1781,2.1376,0.9788,0.3001,932.0,37656001270.7562,558482722.1017,118555359.4142,1321192319263.6555,1.9992,64.5419,187,0,0.0,0,0.0,0,0.0,0,0.0,1970.0,1140.9122976138276,0.0,100.0,95.6296,3.20905,1.16137,Travis,delta-wye
84,p5uhs30_1247--p5udt30417,p5udt30417-p5uhs30_1247x,p5uhs30_1247,23.6555,11.4593,6.2065,0.0,0.0,12.1962,4.9405,21.4021,0.0136,1.9669,12.47,28.4281,1.2291,0.0,0.0,0.0,27.1991,7.5814,0.075,14.5562,0.016375641797643926,0,3,,0.9449,85,0,,0,806,0,0,634,38.05,582,52,11.1923,15.1397,5.086303332599999,5.0105594135,5.0428372539,3.1095,33.5958,33.0955,33.3087,1674,62,0,0.0,2.7382,0.9797,0.4896,1736.0,53275756972.1495,464619855.7669,95425835.0974,1167708843773.2036,1.9996,84.9027,220,0,0.0,0,0.0,0,0.0,0,0.0,1966.0,475.29094978913,0.0,100.0,96.6319,2.8614,0.506706,Travis,delta-wye
85,p5uhs22_1247--p5udt12342,p5udt12342-p5uhs22_1247x,p5uhs22_1247,8.6381,3.1503,1.8336,0.0,0.0,5.4878,1.2808,14.9143,0.0107,1.7978,12.47,12.2438,0.1663,0.0,0.0,0.0,12.0775,2.4093,0.0717,11.5378,0.015134464175992388,0,0,,,25,0,,0,361,0,0,277,14.475,263,14,18.7857,6.6948,2.230573464,2.22367782,2.2405420212,1.36,33.318000000000005,33.215,33.4669,794,14,1,0.9184,2.9101,0.9799,0.5063,809.0,42439321397.9971,351204899.6268,71343966.7771,759343853196.5515,1.9991,70.7764,196,0,0.0,0,0.0,0,0.0,0,0.0,1966.0,461.1838649017646,0.0,100.0,98.6986,1.16438,0.136986,Travis,delta-wye
86,p5uhs22_1247--p5udt24944,p5udt24944-p5uhs22_1247x,p5uhs22_1247,16.3831,9.8528,7.6813,0.0,0.0,6.5302,1.7041,33.0899,0.02,2.1202,12.47,11.98,1.3279,0.0,0.0,0.0,10.6522,1.45,0.1085,5.1121,0.014609784207208253,0,2,,1.1743,25,0,,0,427,0,0,357,25.55,260,97,2.6804,9.8009,3.3840645529000004,3.2224085083000005,3.1944269388000004,2.1037,34.5281,32.8787,32.5932,705,115,0,0.0,2.2969,0.9791,0.3368,820.0,30539890317.697002,365023149.2879,78350885.3297,951578289777.0222,1.9992,69.9088,178,0,0.0,0,0.0,0,0.0,0,0.0,1975.0,438.7181395765568,0.0,100.0,95.9442,3.04183,1.01394,Travis,delta-wye
87,p5uhs30_1247--p5udt32093,p5udt32093-p5uhs30_1247x,p5uhs30_1247,8.3467,3.1524,1.2633,0.0,0.0,5.1944,1.1461,11.8414,0.0119,1.8701,12.47,12.0011,0.2814,0.0,0.0,0.0,11.7198,2.6044,0.0744,12.7993,0.0171200410667299,0,0,,,29,0,,0,431,0,0,286,13.8,267,19,14.0526,5.5281,1.6578716619,2.0396698884,1.8305584497,1.1286,29.9899,36.8964,33.1137,681,20,0,0.0,2.451,0.9799,0.5819,701.0,35251629794.1717,277993302.5511,56755531.7354,693969316918.0754,1.999,71.3044,173,0,0.0,0,0.0,0,0.0,0,0.0,1967.0,255.8327212243085,0.0,100.0,98.0858,1.7401400000000002,0.174014,Travis,delta-wye
88,p5uhs9_1247--p5udt22915,p5udt22915-p5uhs9_1247x,p5uhs9_1247,22.3416,17.6011,17.2239,0.0,0.0,4.7405,3.8115,67.3729,0.03,2.3572,12.47,8.8809,2.7861,0.0,0.0,0.0,6.0948,3.9456,0.0869,12.6371,0.011936640638868573,0,2,,1.6809,60,0,,0,93,1,0,515,35.4,251,264,0.9508,15.0129,4.9945215978,5.0290963065,4.989297108600001,3.0671,33.2682,33.4985,33.2334,441,302,1,1.3923,1.4419,0.9795,0.1833,744.0,29514504407.0002,595561228.9124,121672469.6779,1404319161300.8152,1.999,35.8603,97,0,0.0,0,0.0,0,0.0,0,0.0,1987.0,4523.458596612672,0.0,100.0,99.2935,0.509366,0.197174,Travis,delta-wye
